node_id,degree,betweenness,closeness,eigenvector,composite,lat,lon,frequency
87,0.0072289156626506035,0.009491492540209142,0.03886983530870218,2.131506704200791e-09,0.026406827017770536,23.046035016487814,113.23024770115256,0
89,0.004819277108433735,0.0023165124265176647,0.02984385990082899,6.235798344860907e-05,0.012296150070181384,23.18520772730156,113.2104616206512,0
90,0.004819277108433735,0.22920668179966242,0.01911050534961719,5.057189969676729e-11,0.35433485987921987,23.11279262796612,112.2227329106911,0
91,0.012048192771084338,0.015121354985157884,0.027530955760882634,0.001573068026565686,0.03258388967580842,23.25740990530928,113.15691719332656,0
92,0.004819277108433735,0.3188405797101449,0.027629042656239368,4.141734755209646e-07,0.4933213392185927,23.122377113381173,112.56449525266258,0
93,0.00963855421686747,0.06739925887123366,0.03273412221680606,1.3906470592235971e-05,0.11314218081271499,23.24276060358737,112.81576678348058,0
94,0.004819277108433735,0.02374716256329666,0.011899870828750596,0.025445341575948143,0.04127731375080742,23.41645432645016,111.20622591096075,0
95,0.004819277108433735,0.06053198300448169,0.03175781475461419,4.8428474548791524e-06,0.1014660347699822,23.275733604112144,112.8542193392314,0
96,0.004819277108433735,0.045345661458809715,0.025947578191554094,9.67559939556301e-11,0.07659628257121373,23.0527744418886,113.31979889307704,0
97,0.0072289156626506035,0.022638407321487444,0.024086359502708442,4.0835611950461415e-10,0.04194077603915174,23.04674468850452,113.339787046488,0
98,0.004819277108433735,0.21173019660884163,0.039147503434061995,4.366333960880582e-09,0.33380173986384293,23.028178228253346,113.26282657073727,0
99,0.004819277108433735,0.11291542983528316,0.03141795127306351,1.698562001359177e-10,0.18108220518238807,23.082748424920595,113.54916368716825,0
100,0.00963855421686747,0.14321565997137853,0.03171125982209836,8.14566486023766e-08,0.22821230186427735,23.065245534344044,113.4878868266388,0
101,0.0072289156626506035,0.004538928661505927,0.02833767502442201,3.426583130235942e-08,0.01568270004311921,23.01627519044488,113.0342009319437,0
102,0.0072289156626506035,0.10867819102496944,0.030567428123919146,8.172442764610879e-11,0.1748409975492146,23.08812906262784,113.57063508461027,0
103,0.004819277108433735,0.25667888947092715,0.021466007131885772,2.4182978278155046e-07,0.3968560432475676,23.16431183890337,112.28533348862484,0
104,0.004819277108433735,0.3159536697514696,0.027175987738311085,1.2228816331774622e-06,0.488790876407723,23.1117493207424,112.55679054831084,0
105,0.004819277108433735,0.07836563645887899,0.02620733523906248,2.956663349224698e-13,0.12692608990142168,23.10532550329215,113.60321863010572,0
106,0.004819277108433735,0.051475467085734236,0.02907538473077369,0.0005212057409299448,0.08690827854561059,23.20631203117945,113.19683763060166,0
107,0.0072289156626506035,0.2420282833658072,0.03680573462471719,4.697352657195396e-10,0.3796665983669086,22.99712124489453,113.51975145888076,0
108,0.0072289156626506035,0.04739537861591293,0.03751114707987742,1.0267579225116232e-10,0.08367942482271506,22.82028808013717,113.60024224639363,0
109,0.0072289156626506035,0.03186097045185576,0.02871582746833067,1.0924650512412183e-09,0.05737697510893756,23.15478166359504,112.88021469743404,0
110,0.0072289156626506035,0.0143414236656772,0.021825065768596903,3.269604934478462e-16,0.0286297896264581,23.13608879717172,113.74502355594193,0
111,0.0072289156626506035,0.35681275827949477,0.03407475033611481,6.2397561374856176e-09,0.5535240816240187,23.17084358205342,112.74421040492729,0
112,0.004819277108433735,0.04691228682847331,0.02912483266398929,2.0452748387220996e-07,0.07994191405264506,23.57592855640381,112.95284223194702,0
113,0.0072289156626506035,0.44627185068777486,0.04170992881613729,2.1254930008528306e-09,0.6919771942218917,22.832616678741243,113.30820689790522,0
114,0.004819277108433735,0.0,0.01557798811985358,1.988005691000848e-06,0.004449554285727221,23.08324957401789,112.01875268120564,0
115,0.004819277108433735,0.0006809848088004169,0.02875802116948061,6.839683133957838e-11,0.009474137181984931,23.11238192401808,112.94687471764064,0
116,0.004819277108433735,0.26985623654036434,0.02281485642821076,1.8378855237721218e-05,0.4173193462149455,23.14865081830604,112.35641256648482,0
120,0.004819277108433735,0.03771608171817705,0.027580837374460935,2.48038026286018e-08,0.06547950109611453,23.68639811465373,113.07817397905156,0
121,0.0024096385542168677,0.0,0.020912264096581708,3.75381936434985e-17,0.00559902642001503,23.11220977335472,113.93127490373271,0
