node_id,cluster_id,lat,lon,type,frequency,ship_count,type_distribution,detailed_type,node_count,final_type
256,3192,22.858015200853547,113.30341942609103,waypoint,15,11,{'waypoint': 15},turn_point,6,turn_point
257,-1,22.97613265188916,113.10568916451389,waypoint,15,15,{'waypoint': 15},merge_point,1,merge_point
258,-1,22.979253734412058,113.12682203943938,waypoint,15,15,{'waypoint': 15},turn_point,1,turn_point
259,-1,22.979265158393222,113.12713978502792,waypoint,15,15,{'waypoint': 15},turn_point,1,turn_point
260,-1,23.002241606270626,113.07314082348572,waypoint,15,15,{'waypoint': 15},turn_point,1,turn_point
261,-1,23.0046947264625,113.04660025552042,waypoint,15,14,{'waypoint': 15},turn_point,1,turn_point
262,-1,23.04429683067976,113.22134316278151,waypoint,15,14,{'waypoint': 15},merge_point,1,merge_point
263,-1,23.045801257802463,113.34126388137274,waypoint,15,15,{'waypoint': 15},turn_point,1,turn_point
264,-1,23.077771236370033,112.97044576622167,waypoint,15,2,{'waypoint': 15},turn_point,1,turn_point
265,-1,23.10726191709352,113.63002012176293,stop_point,15,2,"{'waypoint': 1, 'stop_point': 12, 'turn_point': 2}",merge_point,1,port_area
266,-1,23.117135401020274,113.26631336193257,turn_point,15,2,"{'waypoint': 3, 'turn_point': 6, 'stop_point': 6}",turn_point,1,turn_point
267,-1,23.13921675637414,112.90327451897416,waypoint,15,15,{'waypoint': 15},turn_point,1,turn_point
268,-1,23.141958455633954,112.89730341597024,waypoint,15,2,{'waypoint': 15},turn_point,1,turn_point
269,-1,23.14930894757567,112.81173859542857,waypoint,15,15,{'waypoint': 15},turn_point,1,turn_point
270,-1,23.158103445564684,112.83876334831098,waypoint,15,2,{'waypoint': 15},merge_point,1,merge_point
271,-1,23.160952191156156,112.85483996302327,waypoint,15,2,{'waypoint': 15},turn_point,1,turn_point
272,-1,22.97828949297605,113.12626655209617,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
273,-1,22.979127753097853,113.12637089268517,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
274,-1,22.985650579184643,113.13479446255845,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
275,-1,22.98871450077445,113.07879010265592,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
276,-1,23.000761392401333,113.16239009653574,waypoint,14,13,{'waypoint': 14},turn_point,1,turn_point
277,-1,23.002689503599786,113.05237550161982,waypoint,14,13,{'waypoint': 14},merge_point,1,merge_point
278,-1,23.025744026191912,113.21429669889423,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
279,-1,23.026709924871657,113.21333490108431,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
280,-1,23.02929143624247,112.98481523714261,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
281,-1,23.029151135200323,112.99127256939911,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
282,-1,23.030691767512707,113.38769874565207,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
283,-1,23.03373989002207,113.37979838499508,waypoint,14,13,{'waypoint': 14},turn_point,1,turn_point
284,-1,23.033694051941843,113.38022835915375,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
285,-1,23.03516332854515,113.37477508318155,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
286,-1,23.03632371326313,113.35972553419371,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
287,-1,23.036740795566494,112.98070004190949,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
288,-1,23.037266729146502,113.35325437326382,waypoint,14,13,{'waypoint': 14},turn_point,1,turn_point
289,-1,23.03768650084526,113.3532334868827,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
290,-1,23.043247556962058,113.21230910005421,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
291,-1,23.046302403888745,113.24579106480401,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
292,-1,23.04772224906117,113.41128463326973,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
293,-1,23.048306014042232,113.41169864546563,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
294,-1,23.057716238008823,113.27478479429021,waypoint,14,14,{'waypoint': 14},turn_point,1,turn_point
295,-1,23.09520797390459,113.42515394643658,turn_point,14,2,"{'turn_point': 11, 'stop_point': 3}",turn_point,1,turn_point
296,-1,23.107989031842116,113.63677356406943,stop_point,14,1,"{'waypoint': 4, 'turn_point': 1, 'stop_point': 9}",turn_point,1,turn_point
297,-1,23.14027932844068,113.22165332868057,waypoint,14,13,{'waypoint': 14},turn_point,1,turn_point
298,-1,23.14330284706306,113.21978679975514,waypoint,14,13,{'waypoint': 14},merge_point,1,merge_point
299,-1,23.157399999875388,112.83974078907985,waypoint,14,2,{'waypoint': 14},turn_point,1,turn_point
300,-1,22.9758690710699,113.10381128571588,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
301,-1,22.97577118107101,113.1047332356317,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
302,-1,22.979460118136657,113.09760147516958,waypoint,13,2,{'waypoint': 13},turn_point,1,turn_point
303,-1,22.980754596099004,113.0868492563367,waypoint,13,12,{'waypoint': 13},turn_point,1,turn_point
304,-1,22.980692083174155,113.08818079860848,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
305,-1,22.988823274503027,113.14814294748273,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
306,-1,22.989678350467255,113.16017166910707,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
307,-1,23.00228547011558,113.05232425826938,waypoint,13,12,{'waypoint': 13},merge_point,1,merge_point
308,-1,23.00665247134146,113.06718196396508,waypoint,13,13,{'waypoint': 13},merge_point,1,merge_point
309,-1,23.01570883715703,113.19179296311684,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
310,-1,23.01565329915613,113.1922882914988,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
311,-1,23.015698686029427,113.19320838289818,waypoint,13,13,{'waypoint': 13},merge_point,1,merge_point
312,-1,23.03748775341655,113.354710409829,waypoint,13,2,{'waypoint': 13},turn_point,1,turn_point
313,-1,23.039251285137006,113.34930023788014,waypoint,13,12,{'waypoint': 13},turn_point,1,turn_point
314,-1,23.046709107679188,113.34021377565364,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
315,-1,23.04817529907031,113.24979241017874,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
316,-1,23.057714782153884,113.2822898695065,waypoint,13,13,"{'waypoint': 11, 'stop_point': 2}",turn_point,1,turn_point
317,-1,23.077764501101754,113.43756801724834,waypoint,13,2,{'waypoint': 13},turn_point,1,turn_point
318,-1,23.090679190821167,113.5766098025237,stop_point,13,1,"{'waypoint': 2, 'turn_point': 1, 'stop_point': 10}",turn_point,1,turn_point
319,-1,23.139743467271614,112.90226450736047,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
320,-1,23.14719833349541,112.8103331141299,waypoint,13,12,{'waypoint': 13},turn_point,1,turn_point
321,-1,23.147742413689464,112.80940079619774,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
322,-1,23.154242694967095,112.81533494643007,waypoint,13,13,{'waypoint': 13},merge_point,1,merge_point
323,-1,23.15474145180685,112.81618183591831,waypoint,13,13,"{'waypoint': 12, 'stop_point': 1}",merge_point,1,merge_point
324,-1,23.155218455517375,112.81567936592094,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
325,-1,23.1597338636819,112.86676418937661,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
326,-1,23.159750729513874,112.86823157733296,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
327,-1,23.160290960053,112.85526844024274,waypoint,13,12,{'waypoint': 13},turn_point,1,turn_point
328,-1,23.160268073187492,112.86680741664493,waypoint,13,13,{'waypoint': 13},turn_point,1,turn_point
329,-1,22.98821520526378,113.07922428520409,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
330,-1,22.9888749639062,113.14634456088545,waypoint,12,11,{'waypoint': 12},turn_point,1,turn_point
331,-1,23.00380448358926,113.04721615154683,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
332,-1,23.01661097141311,113.18883175189914,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
333,-1,23.01936115227569,113.1786364441174,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
334,-1,23.01954825133863,113.17919426669997,waypoint,12,2,{'waypoint': 12},turn_point,1,turn_point
335,-1,23.02426928472393,113.2142568727192,waypoint,12,11,{'waypoint': 12},turn_point,1,turn_point
336,-1,23.02666785562116,113.21375786395787,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
337,-1,23.030268379737322,112.98474171200532,waypoint,12,12,{'waypoint': 12},merge_point,1,merge_point
338,-1,23.030249271433657,113.3922879647212,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
339,-1,23.033573894804118,112.9977681007635,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
340,-1,23.035205498496737,113.37519951474751,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
341,-1,23.03623417616701,113.36017728951111,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
342,-1,23.046310024190916,113.24666728606108,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
343,-1,23.04671542179526,113.41123740908188,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
344,-1,23.048700448959377,113.4117515477028,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
345,-1,23.057328853313805,113.28232542582606,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
346,-1,23.057790069021085,113.28278301002467,waypoint,12,12,"{'waypoint': 11, 'turn_point': 1}",turn_point,1,turn_point
347,-1,23.07727099318052,113.46393801065241,waypoint,12,2,{'waypoint': 12},turn_point,1,turn_point
348,-1,23.087284722114845,112.1327852474288,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
349,-1,23.13075685222752,112.56982841079763,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
350,-1,23.138730238267385,112.90216710948717,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
351,-1,23.142400195651234,112.89660179904462,waypoint,12,3,{'waypoint': 12},turn_point,1,turn_point
352,-1,23.149743767932303,112.81224925129881,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
353,-1,23.153247296584976,112.88471160835445,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
354,-1,23.15722579706973,112.83872692181522,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
355,-1,23.158212500413498,112.8401961089,waypoint,12,12,{'waypoint': 12},turn_point,1,turn_point
356,-1,22.975571678107677,113.10510547417854,waypoint,11,2,{'waypoint': 11},turn_point,1,turn_point
357,-1,22.97578445539699,113.10569141780051,waypoint,11,11,{'waypoint': 11},merge_point,1,merge_point
358,-1,22.975811712774487,113.10781732246505,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
359,-1,22.976300043664626,113.10220270434287,waypoint,11,10,{'waypoint': 11},turn_point,1,turn_point
360,-1,22.97628323828742,113.10278044746723,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
361,-1,22.976796109375176,113.10179794880604,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
362,-1,22.985850812778033,113.13568612906724,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
363,-1,22.986663841893797,113.13628053108249,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
364,-1,22.98710738998267,113.15625072680791,waypoint,11,11,{'waypoint': 11},merge_point,1,merge_point
365,-1,22.98868411387779,113.07915857419917,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
366,-1,23.000733597585903,113.1631263755023,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
367,-1,23.01962920304905,113.17828759868826,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
368,-1,23.019855410222316,113.1806942026636,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
369,-1,23.03072105967643,113.3867684887147,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
370,-1,23.031876917486244,112.98273576767316,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
371,-1,23.03184206674074,112.98321942252393,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
372,-1,23.032186671344736,112.98235801123234,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
373,-1,23.033297972035978,112.99868776776837,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
374,-1,23.03369574403318,112.99871549842797,waypoint,11,11,"{'waypoint': 10, 'stop_point': 1}",turn_point,1,turn_point
375,-1,23.035337165856102,112.98173370362383,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
376,-1,23.037023694449836,113.25586720483854,waypoint,11,2,{'waypoint': 11},merge_point,1,merge_point
377,-1,23.03927644449566,113.34875500698863,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
378,-1,23.039662872202474,113.34980406760829,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
379,-1,23.04429746393598,113.21174730929816,stop_point,11,1,"{'waypoint': 3, 'turn_point': 3, 'stop_point': 5}",turn_point,1,turn_point
380,-1,23.046021170196198,113.22873108752695,waypoint,11,2,{'waypoint': 11},turn_point,1,turn_point
381,-1,23.046233023372498,113.34076593960846,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
382,-1,23.047207610302994,113.24720215331921,waypoint,11,10,"{'waypoint': 10, 'stop_point': 1}",turn_point,1,turn_point
383,-1,23.04774686033896,113.24981424478987,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
384,-1,23.054334402914506,113.2622285059398,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
385,-1,23.055781493148235,113.2677726430718,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
386,-1,23.058694318220347,113.41615643669269,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
387,-1,23.07875132172189,112.96996719629816,waypoint,11,2,{'waypoint': 11},turn_point,1,turn_point
388,-1,23.090264858758474,112.09343221863094,waypoint,11,2,{'waypoint': 11},turn_point,1,turn_point
389,-1,23.107714247402335,113.63578244664804,stop_point,11,2,"{'turn_point': 3, 'waypoint': 1, 'stop_point': 7}",turn_point,1,turn_point
390,-1,23.10895845278928,113.60974910427257,stop_point,11,1,"{'waypoint': 3, 'turn_point': 1, 'stop_point': 7}",turn_point,1,turn_point
391,-1,23.115766207801983,113.22277637837118,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
392,-1,23.143291183491524,112.8967764963254,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
393,-1,23.149327163758976,112.81214489172095,waypoint,11,11,"{'waypoint': 10, 'stop_point': 1}",turn_point,1,turn_point
394,-1,23.1547566559522,112.81483825600898,waypoint,11,11,{'waypoint': 11},merge_point,1,merge_point
395,-1,23.15477756469874,112.81523563635297,waypoint,11,11,{'waypoint': 11},merge_point,1,merge_point
396,-1,23.157561888163173,112.82176426290508,waypoint,11,1,{'waypoint': 11},turn_point,1,turn_point
397,-1,23.160296576157183,112.86374286070213,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
398,-1,23.16028511104398,112.86630954768981,waypoint,11,11,{'waypoint': 11},turn_point,1,turn_point
399,1191,23.02017127613596,113.18380238579533,waypoint,10,7,{'waypoint': 10},turn_point,5,turn_point
400,-1,22.975772625724794,113.10420120787975,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
401,-1,22.976043711744033,113.10831554768423,waypoint,10,2,{'waypoint': 10},turn_point,1,turn_point
402,-1,22.976230957328067,113.10434175454323,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
403,-1,22.976230397273234,113.10780594327125,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
404,-1,22.986285069392622,113.13620266047175,waypoint,10,9,{'waypoint': 10},turn_point,1,turn_point
405,-1,22.98926799692316,113.07837791408569,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
406,-1,22.9892566089705,113.14581211302952,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
407,-1,23.00343483044867,113.04932329623512,waypoint,10,2,{'waypoint': 10},turn_point,1,turn_point
408,-1,23.00325064009011,113.05251297442999,waypoint,10,1,{'waypoint': 10},turn_point,1,turn_point
409,-1,23.00366546392214,113.04778617208528,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
410,-1,23.018336378494734,113.17667682578285,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
411,-1,23.018670281723132,113.17682255480129,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
412,-1,23.020189317461682,113.18082937065306,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
413,-1,23.02528849833759,113.21475739655685,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
414,-1,23.025839550289835,113.2137504204147,waypoint,10,9,"{'waypoint': 9, 'turn_point': 1}",turn_point,1,turn_point
415,-1,23.02878873649515,112.99025493851016,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
416,-1,23.031181650040907,113.38722406463603,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
417,-1,23.034785966760875,112.9818500923822,waypoint,10,10,"{'waypoint': 9, 'stop_point': 1}",turn_point,1,turn_point
418,-1,23.03629383359199,112.98082334336668,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
419,-1,23.037701489482693,113.35376658507509,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
420,-1,23.03927176550291,113.34975406516881,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
421,-1,23.041784248225106,113.21270410706775,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
422,-1,23.04220157721122,113.21231595345702,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
423,-1,23.048244317652678,113.25076320809171,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
424,-1,23.055721770292735,113.26320907391819,stop_point,10,2,"{'turn_point': 1, 'waypoint': 2, 'stop_point': 7}",turn_point,1,turn_point
425,-1,23.05731769410042,113.27480547163054,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
426,-1,23.05760970434302,113.27305617252952,waypoint,10,2,{'waypoint': 10},turn_point,1,turn_point
427,-1,23.05771030627415,113.2757414339271,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
428,-1,23.05773739918403,113.28129320270213,waypoint,10,10,{'waypoint': 10},turn_point,1,turn_point
429,-1,23.057681671323923,113.28178307822661,waypoint,10,10,"{'waypoint': 9, 'turn_point': 1}",turn_point,1,turn_point
430,-1,23.072913221570744,113.25662046971294,stop_point,10,1,"{'turn_point': 4, 'stop_point': 5, 'waypoint': 1}",turn_point,1,turn_point
