from_node,to_node,sequence,lat,lon
25,217,111,22.935637350543637,113.5474061628776
25,217,112,22.935570798684715,113.54784158338455
25,217,113,22.936024312343477,113.54810929174872
25,217,114,22.93616122642463,113.54819126638957
25,217,115,22.936234988279384,113.54830887985838
25,217,116,22.93623110889855,113.54841608782372
25,217,117,22.93614675284658,113.54852508102286
25,217,118,22.936038367597423,113.54866886347716
25,217,119,22.935962056057583,113.54850946014253
25,217,120,22.935813591964795,113.54873901202488
25,217,121,22.9363616457126,113.54858683805188
25,217,122,22.936506626190184,113.548648728966
25,217,123,22.936801411750576,113.5486799781641
25,217,124,22.936790899854262,113.54903538166452
25,217,125,22.936417362739903,113.54906571889605
25,217,126,22.93626722991151,113.54927900575224
25,217,127,22.93648154724879,113.54824296521468
25,217,128,22.93668416607695,113.54783302384251
25,217,129,22.93656185471432,113.54738924471076
25,217,130,22.93645850162613,113.54702048825293
25,217,131,22.936300642955285,113.54703701096228
25,217,132,22.936178190252733,113.54743168168068
25,217,133,22.936101648320648,113.54752992413978
25,217,134,22.937008195899946,113.54737515584104
25,217,135,22.93683216563377,113.5469118849496
25,217,136,22.938178026645343,113.54740756475478
25,217,137,22.934619101433285,113.5466120443239
25,157,0,22.931022535468117,113.50666141804608
25,157,1,22.93409179785976,113.5026842528248
25,157,2,22.93330789851724,113.50007288954602
25,157,3,22.933023173573503,113.50011769004878
25,157,4,22.93294918201733,113.49979354740744
25,157,5,22.933013900369023,113.49965352645624
25,157,6,22.93282906448324,113.49965817099812
25,157,7,22.932768624873013,113.49974540649671
25,157,8,22.932565544660395,113.4995483928229
25,157,9,22.93225579224884,113.49960640886933
25,157,10,22.932205071892536,113.4994472895702
25,157,11,22.931937213884403,113.49961689169794
25,157,12,22.93218887038048,113.49980689234089
25,157,13,22.93227273902664,113.49992753000572
25,157,14,22.932401320997982,113.4998378022608
25,157,15,22.93239929810805,113.50015967352934
25,157,16,22.932256056482792,113.50023252873528
25,157,17,22.93239801411609,113.50035288431629
25,157,18,22.932652365354528,113.50029025487292
25,157,19,22.93378903544092,113.4999247105818
25,157,20,22.93387911012527,113.49961296511796
25,157,21,22.933009742068418,113.49914796947856
25,157,22,22.946395524780105,113.4801250064003
25,58,0,22.908067533551385,113.43180526012516
25,58,1,22.909887118720672,113.43114893525347
25,58,2,22.90998771676094,113.43096946140746
25,58,3,22.909840794240743,113.43065268142254
25,58,4,22.90979204005105,113.43049659178962
25,58,5,22.90987019516885,113.4303448625014
25,58,6,22.90978372679489,113.43017833775818
25,58,7,22.90961672378052,113.4302278692452
25,58,8,22.90952393995743,113.43035010394658
25,58,9,22.90953985586209,113.42996225387128
25,58,10,22.91011411520216,113.4301609838947
25,58,11,22.910238011449188,113.4301341054236
25,58,12,22.91041350012244,113.43009492207018
25,58,13,22.910560355074903,113.4295703556584
25,58,14,22.91048148896937,113.42948852807883
25,58,15,22.91031666922954,113.42909647509347
25,58,16,22.90659060537661,113.42434137767464
25,58,17,22.88059614326244,113.42652094669414
25,174,0,22.92927018805049,113.54657319246236
25,174,1,22.933074120649632,113.54506266609928
25,174,2,22.945345564682043,113.54298615735912
26,1066,0,23.124386045631677,112.93456944415703
26,1066,1,23.12413860224206,112.9353757316345
26,1066,2,23.123932810817266,112.93567317119306
26,1066,3,23.12404006054841,112.93581823992234
26,1066,4,23.12409392135751,112.9359517358744
26,1066,5,23.12403127827585,112.93613614337244
26,1066,6,23.123889745509945,112.93599067629638
26,1066,7,23.123784485737104,112.93600488384956
26,1066,8,23.123651677653303,112.93620296166377
26,1066,9,23.123628673774867,112.93633271693014
26,1066,10,23.123513577933323,112.93640904721563
26,1066,11,23.12335432347203,112.93645275401477
26,1066,12,23.12319282887505,112.93651808050446
26,1066,13,23.123281550300465,112.93661767045457
26,1066,14,23.123445405521636,112.93663951127569
26,1066,15,23.123543237539145,112.93674539858144
26,1066,16,23.123602424602687,112.936885154881
26,1066,17,23.12359897879201,112.93698645612434
26,1066,18,23.12370347596929,112.93700020094374
26,1066,19,23.123649819643774,112.93710478736092
26,1066,20,23.12354479443,112.93692274138144
26,1066,21,23.123414833899403,112.93679592930155
26,1066,22,23.123548713248773,112.93665001644209
26,1066,23,23.12350746486415,112.93655623595455
26,1066,24,23.123675681688525,112.93659680624852
26,1066,25,23.12379050499238,112.93658982344448
26,1066,26,23.123842378865437,112.93668718760682
26,1066,27,23.12383154671525,112.9368071146617
26,1066,28,23.123682032460668,112.936835325921
26,1066,29,23.12383152788216,112.93694964307454
26,1066,30,23.123951909717743,112.93696160266096
26,1066,31,23.124093531511257,112.9370023205314
26,1066,32,23.124033860640186,112.936899008216
26,1066,33,23.12395616697222,112.93682751836256
26,1066,34,23.123897449044435,112.93673892503035
26,1066,35,23.12387923029344,112.93658162412616
26,1066,36,23.12384509864169,112.93645285871878
26,1066,37,23.124003637366087,112.93647486024972
26,1066,38,23.12415016327437,112.93647889140078
26,1066,39,23.12410873855138,112.93634078578188
26,1066,40,23.124275421298385,112.93636219837
26,1066,41,23.1243757959096,112.93600183289271
26,1066,42,23.12432490204805,112.93591186199342
26,1066,43,23.12419623132753,112.93576910175942
26,1066,44,23.12446267639859,112.93572383400593
26,1066,45,23.12384966972241,112.93637103919508
26,1066,46,23.123760244659184,112.936426695449
26,1066,47,23.123681361424744,112.9363146045006
26,1066,48,23.123354386259606,112.9361106745124
26,1066,49,23.1231665408832,112.93628258410932
26,1066,50,23.12319162823979,112.93638164562654
26,1066,51,23.122963932028384,112.93626930948804
26,1066,52,23.122820219561486,112.93624399238288
26,1066,53,23.122757292427924,112.93632567581447
26,1066,54,23.122701232915624,112.93641522407
26,1066,55,23.122739509226182,112.93651566649746
26,1066,56,23.122628207245103,112.93653322304208
26,1066,57,23.12256086582237,112.93644587677184
26,1066,58,23.1224421452982,112.93638498898748
26,1066,59,23.12243412953494,112.93627877906684
26,1066,60,23.12253858343594,112.93627782018704
26,1066,61,23.122478249534414,112.93611935599898
26,1066,62,23.122472536860517,112.93595704305446
26,1066,63,23.122607147135977,112.93601924677608
26,1066,64,23.12271054285478,112.93611275250018
26,1066,65,23.122607871518333,112.9362317838147
26,1066,66,23.122458538320668,112.93651869266778
26,1066,67,23.122412544733464,112.93662629822138
26,1066,68,23.122269727033597,112.9367043936828
26,1066,69,23.122359537976525,112.93690212933085
26,1066,70,23.12248761888512,112.93687277452072
26,1066,71,23.12252539395992,112.93676214977113
26,1066,72,23.122671909743087,112.93666151945388
26,1066,73,23.12280656440595,112.93666214794712
26,1066,74,23.122858286839936,112.93654673020724
26,1066,75,23.12301525674228,112.9365882553565
26,1066,76,23.12314702582156,112.9366888919538
26,1066,77,23.123107176039667,112.93681316823196
26,1066,78,23.12289553291847,112.93681578032226
26,1066,79,23.1228108254525,112.93690977125928
26,1066,80,23.122635251761903,112.93687295769055
26,1066,81,23.12233719679246,112.93717364150731
26,1066,82,23.12218469842576,112.93694124282824
26,1066,83,23.12207640786877,112.93680535756388
26,1066,84,23.12198764066568,112.93685193881969
26,1066,85,23.121949712449364,112.93663920099704
26,1066,86,23.122143744078148,112.93668522215248
26,1066,87,23.122199843604527,112.93650239231536
26,1066,88,23.12221239486741,112.93629819073558
26,1066,89,23.12233436035513,112.93623718514216
26,1066,90,23.12191992607953,112.93614546780822
26,1066,91,23.121730201589862,112.93651343585027
26,1066,92,23.12167606002326,112.9366361576709
26,1066,93,23.121526348573877,112.9367094670297
26,1066,94,23.121420110385763,112.93681733252026
26,1066,95,23.12168315202304,112.93698761237412
26,1066,96,23.121652807486885,112.93718230888948
26,1066,97,23.12171471349684,112.93737163929188
26,1066,98,23.121908416731973,112.93713362168174
26,1066,99,23.121248866622807,112.93721447869645
26,1066,100,23.12226334845465,112.935808251951
26,1066,101,23.12248571421173,112.93573792571344
26,1066,102,23.12234089325147,112.93546962790742
26,1066,103,23.12284766957324,112.9350172035736
26,1066,104,23.12305835698322,112.9353693096045
26,1066,105,23.123480511195872,112.93588057739936
26,1066,106,23.12391880516358,112.93689831608478
26,1066,107,23.123631506864733,112.92944150784636
26,38,0,23.12884258506744,112.92531108957232
26,38,1,23.129416663880008,112.92516647963603
26,38,2,23.130862539551824,112.92370670793665
26,38,3,23.130587553556,112.92308021775436
26,38,4,23.13090187795216,112.92286317128834
26,38,5,23.130994045525995,112.92273367643377
26,38,6,23.131050227325076,112.92255547940218
26,38,7,23.1312731456604,112.92244149432383
26,38,8,23.13132556456417,112.92234831439112
26,38,9,23.131455431021717,112.92233547224455
26,38,10,23.131571086655978,112.92240882842523
26,38,11,23.13146110014789,112.92241293469326
26,38,12,23.13137025544079,112.9226247167789
26,38,13,23.13153683530241,112.92267914956504
26,38,14,23.13159354755754,112.92252209866888
26,38,15,23.131745104842185,112.92258530680536
26,38,16,23.13185399835406,112.92241986927752
26,38,17,23.131760377774725,112.9223252068198
26,38,18,23.131686319263466,112.92221303901032
26,38,19,23.131569953105902,112.9221681183112
26,38,20,23.131486917169404,112.922097659122
26,38,21,23.13163878447391,112.92204016801948
26,38,22,23.1317388346938,112.92206698476544
26,38,23,23.131771499822467,112.92192187050269
26,38,24,23.13166492812405,112.92189334262515
26,38,25,23.13155585803958,112.92182422989504
26,38,26,23.13149433842693,112.92193968382507
26,38,27,23.131413620338023,112.92203743403114
26,38,28,23.131292227086945,112.92203788172904
26,38,29,23.13119826098781,112.92190672342964
26,38,30,23.13121259024101,112.92180645784237
26,38,31,23.13136809042984,112.92178281293262
26,38,32,23.131581425088665,112.92191198227412
26,38,33,23.131706393105613,112.9221721564134
26,38,34,23.13187559367192,112.92216768465286
26,38,35,23.131885631725044,112.92200891580916
26,38,36,23.13199380250435,112.92183027717924
26,38,37,23.13211244429134,112.92190082353372
26,38,38,23.132211698659667,112.92195204223282
26,38,39,23.132308206075887,112.92203795862108
26,38,40,23.13238371313194,112.92213028259584
26,38,41,23.132490540421703,112.92211511201498
26,38,42,23.13254875108489,112.92201032907352
26,38,43,23.13251945548515,112.92191114344372
26,38,44,23.132555492419023,112.92180491453011
26,38,45,23.132440863691773,112.92179703780656
26,38,46,23.13247368319756,112.92189534464364
26,38,47,23.13235810428928,112.9219196145357
26,38,48,23.13224638038688,112.92191408052784
26,38,49,23.132319354275023,112.92184471490565
26,38,50,23.13230111919896,112.92173451030928
26,38,51,23.13219275434291,112.92176300853816
26,38,52,23.13232821844714,112.92163329263629
26,38,53,23.13232098051536,112.921510915248
26,38,54,23.13242260214234,112.92157471186664
26,38,55,23.132388210979013,112.92169087245128
26,38,56,23.132492919666944,112.92170029217556
26,38,57,23.13263595714237,112.9217135931345
26,38,58,23.13274273684032,112.9216324013939
26,38,59,23.132641245021425,112.92157259078238
26,38,60,23.132703767179567,112.92146548664384
26,38,61,23.13282115345622,112.92143265594078
26,38,62,23.132791080740866,112.92131045519628
26,38,63,23.1326147333665,112.92124017228237
26,38,64,23.132639435512317,112.92107954794132
26,38,65,23.132758397275403,112.9209596617076
26,38,66,23.132819770891054,112.92087473458513
26,38,67,23.132987125903675,112.92082598048628
26,38,68,23.13284283300788,112.92070565216868
26,38,69,23.13279403509214,112.9205604785952
26,38,70,23.1330362701414,112.92048350920662
26,38,71,23.133216326067167,112.92056150377049
26,38,72,23.133494428411638,112.92014417023532
26,38,73,23.132875209056063,112.92110060201732
26,38,74,23.132567419357212,112.92137462615617
26,38,75,23.1325458154878,112.92148693372827
26,38,76,23.132394586400228,112.92125888328052
26,38,77,23.13228293299977,112.92137355591302
26,38,78,23.132439941055825,112.92105030277632
26,38,79,23.132444973739265,112.92073905334053
26,38,80,23.132014308101024,112.92009220252348
26,38,81,23.131655452486715,112.92087565097158
26,38,82,23.13201593853539,112.92161906654314
26,38,83,23.132402796412094,112.92202751902958
26,38,84,23.132565273111016,112.9221794596558
26,38,85,23.132601618669472,112.9220792096035
26,38,86,23.13265185363086,112.9221660444882
26,38,87,23.13275197595033,112.92210585747245
26,38,88,23.13271290766938,112.92198245708984
26,38,89,23.13266478560493,112.921830019448
26,38,90,23.133088983751566,112.92212292566856
26,38,91,23.132222828863835,112.9222884808279
26,38,92,23.13144818613712,112.9221860802215
26,38,93,23.13125677473529,112.92223246823109
26,38,94,23.13111019388463,112.92207141684568
26,38,95,23.131642247403164,112.92283096818012
26,38,96,23.131308321389717,112.92299459812176
26,38,97,23.12910574233529,112.9196915855524
26,38,98,23.132167105384013,112.91839096506182
27,101,0,23.00943321260745,113.04362499446636
27,101,1,23.01121148339189,113.04474572901933
27,101,2,23.01183927239793,113.0414499386262
27,101,3,23.012219775692515,113.0403578974337
27,101,4,23.01157723148479,113.03931526166518
27,101,5,23.011282316884632,113.0391041039089
27,101,6,23.01117853926863,113.0391614243414
27,101,7,23.01108458666411,113.0392586479403
27,101,8,23.011100929887505,113.03910419563722
27,101,9,23.01091416966643,113.03917308203673
27,101,10,23.010797119753278,113.03942907536914
27,101,11,23.010749352981133,113.03958097286734
27,101,12,23.010702336380003,113.03968597983094
27,101,13,23.0105671607595,113.03970554126828
27,101,14,23.01063555518705,113.03980975784292
27,101,15,23.010743174633436,113.03980124139925
27,101,16,23.010643018795825,113.03974670954592
27,101,17,23.01059209992834,113.03983416803958
27,101,18,23.010462248454505,113.03979344348136
27,101,19,23.01042855788768,113.03992443821248
27,101,20,23.01054722183728,113.0399202922729
27,101,21,23.010699966609312,113.03990156526058
27,101,22,23.01082646512065,113.03989407223344
27,101,23,23.010832964004425,113.03977926907592
27,101,24,23.010720839090485,113.0398395563735
27,101,25,23.01080569059068,113.03999353593396
27,101,26,23.010647219752197,113.04001434010168
27,101,27,23.0105953783856,113.0401211384354
27,101,28,23.010490243250832,113.040086158942
27,101,29,23.01045423770479,113.03998994471488
27,101,30,23.01034928830641,113.04006256841348
27,101,31,23.010329844262603,113.03995292210224
27,101,32,23.010226403510995,113.03996663854215
27,101,33,23.01017053682661,113.04005214163604
27,101,34,23.010064755354936,113.040098416205
27,101,35,23.009973665371184,113.0401569370042
27,101,36,23.00988638595512,113.0400727153257
27,101,37,23.009846080650792,113.04017600393648
27,101,38,23.009877214457703,113.04028985110044
27,101,39,23.009748799380947,113.04028167543484
27,101,40,23.009828495958654,113.0401353280106
27,101,41,23.009852430277824,113.04002971026524
27,101,42,23.009989145448444,113.03997255804046
27,101,43,23.010089110567773,113.03995595930051
27,101,44,23.01024192118848,113.04009629802836
27,101,45,23.010356676032263,113.04010856171809
27,101,46,23.01045962211988,113.04011305718188
27,101,47,23.010011775114087,113.0402222371959
27,101,48,23.010053109820685,113.04042936745282
27,101,49,23.009859566218164,113.0403949290638
27,101,50,23.009687307705768,113.0403622365444
27,101,51,23.00960045849362,113.04029402596824
27,101,52,23.009452965465183,113.04032761001775
27,101,53,23.00953638784003,113.04045635864416
27,101,54,23.00937566442838,113.04049499497822
27,101,55,23.00929407270583,113.04057074415404
27,101,56,23.00955295880477,113.04064472667258
27,101,57,23.00989228234893,113.04071691803436
27,101,58,23.009640149283264,113.04010883288126
27,101,59,23.009372292872037,113.04011185511604
27,101,60,23.01064814945051,113.03961653153648
27,101,61,23.01089435008345,113.03959192243656
27,101,62,23.01096742335738,113.03950143596884
27,101,63,23.01117142106849,113.0393934658292
27,101,64,23.010933253899235,113.03974031337977
27,101,65,23.01109956522646,113.03981909389724
27,101,66,23.01177098857835,113.03891373502962
27,101,67,23.011792211562003,113.03868025845958
27,101,68,23.01108194052402,113.03715135889686
27,101,69,23.013725157278348,113.03904271591688
27,101,70,23.0162256187842,113.03751126148047
27,101,71,23.018592100382303,113.03569194425316
27,101,72,23.01238594495636,113.03393138252515
27,101,73,23.01100736274295,113.03120237960074
27,101,74,23.01187210561888,113.02955083095438
27,101,75,23.00794618392652,113.03856397529503
27,101,76,23.011373873482867,113.04945324183916
27,345,0,23.004593761335972,113.04674329762688
27,345,1,23.004457463962908,113.04694710042426
27,345,2,23.004188709456532,113.04709661441323
27,345,3,23.004065939465043,113.04700907705654
27,345,4,23.00402231147944,113.04691275676696
27,345,5,23.00400541002494,113.04705481641922
27,345,6,23.00402558927636,113.04716501735
27,345,7,23.003954478152583,113.04707264997312
27,345,8,23.00387304263366,113.04698023667062
27,345,9,23.00380343822301,113.04718303511608
27,345,10,23.00371052835797,113.04724917388086
27,345,11,23.00370044032878,113.04738603570227
27,345,12,23.003680681230648,113.04749577073711
27,345,13,23.00363313942232,113.04738528276827
27,345,14,23.00358806107912,113.04728539246716
27,345,15,23.003489780397512,113.04737112679253
27,345,16,23.003340206681354,113.04750603951196
27,345,17,23.003282820828662,113.04759564507653
27,345,18,23.00334113269137,113.04768018592912
27,345,19,23.00325027633608,113.04772875061252
27,345,20,23.003158359523063,113.0477846674505
27,345,21,23.0032771363753,113.04782183051051
27,345,22,23.00321611414689,113.0479085478246
27,345,23,23.00311086119775,113.04796762740855
27,345,24,23.00296144152502,113.04793824218896
27,345,25,23.003127105637382,113.04804965055476
27,345,26,23.00324511065636,113.04808795723156
27,345,27,23.00340929604773,113.04808292567373
27,345,28,23.003352838265105,113.04825456575848
27,345,29,23.00325942039229,113.04834495953594
27,345,30,23.003085359527205,113.04837006676904
27,345,31,23.003008326000582,113.04858570799198
27,345,32,23.00335163991136,113.04869477601812
27,345,33,23.00344717537737,113.0486443553992
27,345,34,23.00364137687717,113.0490812476325
27,345,35,23.003699417145647,113.0495213696156
27,345,36,23.00418065250086,113.04866369500633
27,345,37,23.00457900666505,113.04873591305784
27,345,38,23.003949989768703,113.04814224935036
27,345,39,23.00402269953093,113.04794544021838
27,345,40,23.00422930682793,113.04784974486545
27,345,41,23.004466330448665,113.04779818530668
27,345,42,23.00451607484755,113.04745530254968
27,345,43,23.00485161516731,113.04736357464276
27,345,44,23.005012456116468,113.04720563034712
27,345,45,23.00535780340735,113.04739034710263
27,345,46,23.00416033901173,113.04755483138528
27,345,47,23.004006103120837,113.0475446863598
27,345,48,23.004005576445756,113.04742552466196
27,345,49,23.00390371407753,113.04735889032268
27,345,50,23.00380383972877,113.04739582742263
27,345,51,23.00386935057652,113.04729600606473
27,345,52,23.00404188221648,113.04729579189284
27,345,53,23.00379559255328,113.04746977588492
27,345,54,23.00366824860852,113.04754739572226
27,345,55,23.003595252108568,113.04761723201248
27,345,56,23.00347304707829,113.04762138714128
27,345,57,23.003356702816653,113.04765738714175
27,345,58,23.003249833307255,113.04766152735652
27,345,59,23.00313454922989,113.04764652724636
27,345,60,23.00319536442943,113.0475652984374
27,345,61,23.003369712999557,113.04753757816124
27,345,62,23.00354927669596,113.0475381623793
27,345,63,23.003639309721628,113.0476589139241
27,345,64,23.003747413607503,113.04772216332012
27,345,65,23.003805804332814,113.0476257110511
27,345,66,23.003417281163475,113.04775411006302
27,345,67,23.003493987473604,113.04791051238574
27,345,68,23.003319995100167,113.04801079004152
27,345,69,23.003109963927358,113.04813957170047
27,345,70,23.002739806940856,113.0482868767307
27,345,71,23.00260284528536,113.04890155426898
27,345,72,23.003709218548607,113.0471448279226
28,175,0,23.104935244787296,113.29918370796968
28,175,1,23.111144023543176,113.3126512547584
28,175,2,23.11090046656764,113.31429778845316
28,175,3,23.11104821172992,113.31438806789694
28,175,4,23.11111050002573,113.31450967747556
28,175,5,23.11122893019256,113.31453849488685
28,175,6,23.11136117229254,113.31459095205938
28,175,7,23.1112483872456,113.31481409636756
28,175,8,23.1111106154214,113.31479419659036
28,175,9,23.11093063910453,113.31482883219915
28,175,10,23.110954162944584,113.31461488250204
28,175,11,23.11122886689079,113.31494085750602
28,175,12,23.11123702734171,113.3150505342254
28,175,13,23.111364503825712,113.31503747056462
28,175,14,23.111156777250248,113.31502557609028
28,175,15,23.111050474996077,113.31506768116984
28,175,16,23.11103895726109,113.31524351796466
28,175,17,23.110858542405545,113.31527465760011
28,175,18,23.1106944107218,113.3152702061483
28,175,19,23.1106025619485,113.31537209316184
28,175,20,23.11065070376215,113.3155068561965
28,175,21,23.110735103897344,113.31568103612408
28,175,22,23.110858933833036,113.31566934048624
28,175,23,23.11080460712209,113.3157539185942
28,175,24,23.11075722380801,113.31590157388796
28,175,25,23.110985830490424,113.31573437062517
28,175,26,23.11093894890641,113.31557834287128
28,175,27,23.11080631325001,113.31517287978478
28,175,28,23.11084137296586,113.3162010696805
28,175,29,23.112110246042445,113.31746446262552
28,175,30,23.112002545728654,113.31961814870732
28,393,0,23.11594697389877,113.26408933988051
28,393,1,23.115932696946118,113.26388165095022
28,393,2,23.115961704894733,113.26377720019308
28,393,3,23.11558911304404,113.26377491922293
28,393,4,23.11549903724294,113.26338397817298
28,393,5,23.11569244330912,113.2633354472952
28,393,6,23.115723452236995,113.26318567233942
28,393,7,23.11561425913801,113.26317795858964
28,393,8,23.11567887371836,113.26305502989898
28,393,9,23.11560781804238,113.26285336830144
28,393,10,23.115685737639463,113.2627050613177
28,393,11,23.115803008776247,113.26274453682822
28,393,12,23.11568517272368,113.2625405911619
28,393,13,23.115597436087235,113.2626182500924
28,393,14,23.11577220373465,113.26242671490483
28,393,15,23.11567167556529,113.26234591363128
28,393,16,23.11552644983917,113.2623221773014
28,393,17,23.11519404125956,113.26215627692142
28,393,18,23.115235061488228,113.26201982322702
28,393,19,23.11417000021732,113.26177664041973
28,393,20,23.11626306914917,113.26327835918912
29,36,0,23.07352346443391,112.18241792045193
29,36,1,23.077131685069105,112.19064845014876
29,36,2,23.07741845696548,112.1909121947542
29,36,3,23.0773636201262,112.19100002963997
29,36,4,23.0773888432297,112.1911676255074
29,36,5,23.077545696720215,112.19118424824345
29,36,6,23.077623635889417,112.19111865608528
29,36,7,23.077152888774407,112.19110898690602
29,36,8,23.076846454013808,112.19166156400054
29,36,9,23.076724676113443,112.19165808998564
29,36,10,23.076666657760384,112.19180246155452
29,36,11,23.076599748873377,112.19188203247106
29,36,12,23.07649687683,112.19184634240617
29,36,13,23.07658342349938,112.1917471194445
29,36,14,23.07656264440831,112.19192300973876
29,36,15,23.07641135541632,112.19189706672354
29,36,16,23.076304794699716,112.19199228155183
29,36,17,23.076412807778663,112.19222641863192
29,36,18,23.076589295477586,112.19211709391776
29,36,19,23.07669789330791,112.19203759650996
29,36,20,23.076805292471207,112.19203566266818
29,36,21,23.076990716423538,112.19206867636176
29,36,22,23.077101912291077,112.1921958783282
29,36,23,23.077254204778644,112.19230613034006
29,36,24,23.077029069676545,112.19243100867192
29,36,25,23.076866008191534,112.19247378513228
29,36,26,23.076689047572224,112.1924256154983
29,36,27,23.076757874596936,112.19221042279092
29,36,28,23.076860851808323,112.19226579092096
29,36,29,23.076790638009665,112.191895112896
29,36,30,23.077040855079566,112.19188064397464
29,36,31,23.0771910350624,112.19282644101185
29,36,32,23.079220258573823,112.19272139594791
29,36,33,23.07832431223373,112.19071402332148
29,36,34,23.082445283118496,112.1881721366824
29,36,35,23.082643275447374,112.18825694909292
29,36,36,23.08282991894184,112.1883633621452
29,36,37,23.08294144653444,112.18830813635913
29,36,38,23.0829824707357,112.18806673020244
29,36,39,23.08308311750791,112.1880165094439
29,36,40,23.082987295916418,112.1878658317132
29,36,41,23.083118927064334,112.18780778773092
29,36,42,23.08324998744745,112.18783795858752
29,36,43,23.08333550656544,112.18767552266914
29,36,44,23.083494411776165,112.187671600202
29,36,45,23.083665815053923,112.18773970696608
29,36,46,23.083645085276387,112.18792499756027
29,36,47,23.083512516183973,112.18799510221696
29,36,48,23.083302192264384,112.1879511277575
29,36,49,23.08345856892924,112.18786640149396
29,36,50,23.083207220838588,112.18751473715572
29,36,51,23.08314052992333,112.18723375466462
29,36,52,23.08285957240538,112.1873481839703
29,36,53,23.082814030565,112.18756935227906
29,36,54,23.08263844570304,112.18769251732672
29,36,55,23.082393001740705,112.18767309411476
29,36,56,23.0827664977937,112.18788097690448
29,36,57,23.08279011206704,112.18805781433352
29,36,58,23.08354986134728,112.1873146419505
29,36,59,23.08384968629222,112.18760325833358
29,36,60,23.08408212691124,112.18702260485836
29,36,61,23.084769941159763,112.1867146102104
29,36,62,23.08460705815405,112.18292766083496
29,144,0,23.078806593208117,112.1772060751507
29,144,1,23.085821487441567,112.1762898470983
29,144,2,23.07962596126077,112.16943756412437
29,144,3,23.079586057659395,112.1691942432297
29,144,4,23.0791244434826,112.16929610200512
29,144,5,23.07906472847888,112.16912088115753
29,144,6,23.07903901553428,112.16901860111726
29,144,7,23.07893582852076,112.1691491125233
29,144,8,23.07884992482057,112.1690589901723
29,144,9,23.07871144879664,112.16903285350072
29,144,10,23.078709737344724,112.169164911926
29,144,11,23.07880430450716,112.16923691727676
29,144,12,23.07870016859643,112.16932845894434
29,144,13,23.07860239555876,112.16928108736916
29,144,14,23.07840321980772,112.16916872762546
29,144,15,23.07832418183879,112.1692340371886
29,144,16,23.07826010894396,112.16931353022702
29,144,17,23.07808667904833,112.16929335667912
29,144,18,23.07802875360664,112.16908153283926
29,144,19,23.07799285413089,112.16892255665724
29,144,20,23.078223340440545,112.16906601533113
29,144,21,23.078367613389343,112.16900240656756
29,144,22,23.07846811773733,112.16900767381026
29,144,23,23.07863483476426,112.16894112298374
29,144,24,23.0785953060155,112.1686772006568
29,144,25,23.078564753713565,112.16855516066414
29,144,26,23.07827750721024,112.16856075436566
29,144,27,23.077873699477568,112.16860719436583
29,144,28,23.077608977857714,112.16836687775462
29,144,29,23.07748661932041,112.16864476963798
29,144,30,23.07732122427234,112.16893645139132
29,144,31,23.07714353489773,112.1687572587671
29,144,32,23.07702262152109,112.16883610043897
29,144,33,23.076904996010708,112.16887696727063
29,144,34,23.07666014655705,112.1686280433698
29,144,35,23.076367654238044,112.16867315119794
29,144,36,23.075766293562573,112.16874952970144
29,144,37,23.075646403490516,112.16894890598329
29,144,38,23.07547717554848,112.169025261476
29,144,39,23.075334271177915,112.16894819187182
29,144,40,23.075237458176744,112.16879301807668
29,144,41,23.07531640237478,112.1687046514642
29,144,42,23.07537353361535,112.1685807376796
29,144,43,23.07525957259785,112.1685598478906
29,144,44,23.075071171734816,112.1685610810014
29,144,45,23.0749740340527,112.1686715659564
29,144,46,23.07478191955666,112.1686302591256
29,144,47,23.07481786955662,112.16843854511056
29,144,48,23.07456937243728,112.16857351144108
29,144,49,23.074435023271786,112.16858253998372
29,144,50,23.074420001402,112.16840007392396
29,144,51,23.07453521966377,112.1687736798266
29,144,52,23.07465922557767,112.16885226295784
29,144,53,23.07477325765684,112.1688260578406
29,144,54,23.07481378767213,112.16912937007204
29,144,55,23.07508959786712,112.1690935038668
29,144,56,23.075086488053188,112.16894408817322
29,144,57,23.07510736747879,112.16881956614884
29,144,58,23.07535198893376,112.1688025535706
29,144,59,23.075502231830534,112.16878801702669
29,144,60,23.075432238050173,112.16919540475274
29,144,61,23.07556320415121,112.16930462138777
29,144,62,23.075673422746483,112.16933386935337
29,144,63,23.075685428971514,112.16948817543576
29,144,64,23.075720421784087,112.16975578101328
29,144,65,23.07521269136736,112.16949215934518
29,144,66,23.07526225882438,112.16939113948548
29,144,67,23.07522491530162,112.1691954561722
29,144,68,23.075074339788102,112.16968847199284
29,144,69,23.074579381736434,112.16938432090554
29,144,70,23.07480119634176,112.16809125686316
29,144,71,23.073650847058914,112.1680514418566
29,144,72,23.07233344345792,112.16811315073971
29,144,73,23.07302196042597,112.16667736471084
29,144,74,23.073023961706664,112.1648619806906
29,144,75,23.07708204800417,112.1679680359032
29,144,76,23.077717810557807,112.169183513834
29,144,77,23.09192965924324,112.16114198898862
30,131,0,23.1612896701376,112.7785525543456
30,131,1,23.160724956489112,112.78171040412732
30,131,2,23.1610123433617,112.78181613834631
30,131,3,23.160652206345627,112.7822002655805
30,131,4,23.160494401897605,112.78221267923786
30,131,5,23.160444624521038,112.78235367486948
30,131,6,23.1602851484843,112.78238342883247
30,131,7,23.16017531717185,112.7823512736393
30,131,8,23.160211031441754,112.78248044450412
30,131,9,23.16012562618185,112.78258853360794
